Event Id,Event Type,Event Timestamp,Message Timestamp,Timestamp Raw,Message,AE,Channel ID,Channel / Message Information
"279","ChannelHealth",02-04-2019 5:42:09.562000000pm EEST,02-04-2019 5:42:09.566pm EEST,"1549294929566","Type: ChannelHealth, EventId: 279, EventTime: 2019-02-04 15:42:09.562000000 UTC, ChannelId: 23867, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, Channel: CTS 1 Network B 233.200.79.188:62188, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23867","CTS 1 Network B 233.200.79.188:62188,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"278","ChannelHealth",02-04-2019 5:42:09.562000000pm EEST,02-04-2019 5:42:09.565pm EEST,"1549294929565","Type: ChannelHealth, EventId: 278, EventTime: 2019-02-04 15:42:09.562000000 UTC, ChannelId: 23866, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, Channel: CTS 1 Network A 233.200.79.172:62172, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23866","CTS 1 Network A 233.200.79.172:62172,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"277","ChannelHealth",02-04-2019 5:42:09.562000000pm EEST,02-04-2019 5:42:09.565pm EEST,"1549294929565","Type: ChannelHealth, EventId: 277, EventTime: 2019-02-04 15:42:09.562000000 UTC, ChannelId: 23862, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, Channel: CTS 1 Network B 233.200.79.156:62156, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23862","CTS 1 Network B 233.200.79.156:62156,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"276","ChannelHealth",02-04-2019 5:42:09.562000000pm EEST,02-04-2019 5:42:09.565pm EEST,"1549294929565","Type: ChannelHealth, EventId: 276, EventTime: 2019-02-04 15:42:09.562000000 UTC, ChannelId: 23861, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, Channel: CTS 1 Network A 233.200.79.140:62140, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23861","CTS 1 Network A 233.200.79.140:62140,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"275","TGHealth",02-04-2019 5:42:09.560000000pm EEST,02-04-2019 5:42:09.564pm EEST,"1549294929564","Type: TGHealth, EventId: 275, EventTime: 2019-02-04 15:42:09.560000000 UTC, GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, Utilization: Any, Rate: 2Gb/s, ReportMode: On Change, State: LOW_ACTIVITY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0",="3","","GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, ReportInterval: 10 seconds, Utilization: Any, Rate: 2Gb/s, ReportMode: On Change, State: LOW_ACTIVITY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0"
"274","ChannelHealth",02-04-2019 5:41:59.561000000pm EEST,02-04-2019 5:41:59.567pm EEST,"1549294919567","Type: ChannelHealth, EventId: 274, EventTime: 2019-02-04 15:41:59.561000000 UTC, ChannelId: 23867, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, Channel: CTS 1 Network B 233.200.79.188:62188, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23867","CTS 1 Network B 233.200.79.188:62188,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"273","ChannelHealth",02-04-2019 5:41:59.561000000pm EEST,02-04-2019 5:41:59.566pm EEST,"1549294919566","Type: ChannelHealth, EventId: 273, EventTime: 2019-02-04 15:41:59.561000000 UTC, ChannelId: 23866, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, Channel: CTS 1 Network A 233.200.79.172:62172, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23866","CTS 1 Network A 233.200.79.172:62172,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line B, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"272","ChannelHealth",02-04-2019 5:41:59.561000000pm EEST,02-04-2019 5:41:59.566pm EEST,"1549294919566","Type: ChannelHealth, EventId: 272, EventTime: 2019-02-04 15:41:59.561000000 UTC, ChannelId: 23862, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, Channel: CTS 1 Network B 233.200.79.156:62156, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23862","CTS 1 Network B 233.200.79.156:62156,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"271","ChannelHealth",02-04-2019 5:41:59.561000000pm EEST,02-04-2019 5:41:59.565pm EEST,"1549294919565","Type: ChannelHealth, EventId: 271, EventTime: 2019-02-04 15:41:59.561000000 UTC, ChannelId: 23861, Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, Channel: CTS 1 Network A 233.200.79.140:62140, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="23861","CTS 1 Network A 233.200.79.140:62140,Parent: CTA, Venue: CTA, Feed: CTS/CQS (Binary) - Temp Binary Production, ElementalFeed: Production - Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_UP, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"270","TGHealth",02-04-2019 5:41:59.559000000pm EEST,02-04-2019 5:41:59.563pm EEST,"1549294919563","Type: TGHealth, EventId: 270, EventTime: 2019-02-04 15:41:59.559000000 UTC, GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, Utilization: Any, Rate: 2Gb/s, ReportMode: On Change, State: HEALTHY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0",="3","","GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, ReportInterval: 10 seconds, Utilization: Any, Rate: 2Gb/s, ReportMode: On Change, State: HEALTHY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0"
"269","RateLimiter",02-04-2019 5:41:58.561000000pm EEST,02-04-2019 5:41:58.563pm EEST,"1549294918563","Type: RateLimiter, EventId: 269, EventTime: 2019-02-04 15:41:58.561000000 UTC, NetworkPort: S77-P16, AE: 3, LimitType: Gap, Status: NORMAL, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)",="3","","NetworkPort: S77-P16, LimitType: Gap, Status: NORMAL, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)"
"268","RateLimiter",02-04-2019 5:41:51.664000000pm EEST,02-04-2019 5:41:51.683pm EEST,"1549294911683","Type: RateLimiter, EventId: 268, EventTime: 2019-02-04 15:41:51.664000000 UTC, NetworkPort: S77-P16, AE: 3, LimitType: Gap, Status: TRIPPED, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)",="3","","NetworkPort: S77-P16, LimitType: Gap, Status: TRIPPED, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)"
"267","TGBurst",02-04-2019 5:41:51.226932479pm EEST,02-04-2019 5:41:51.681pm EEST,"1549294911681","Type: TGBurst, EventId: 267, EventTime: 2019-02-04 15:41:51.226932479 UTC, GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, AE: 3, SampleInterval: 1ms, Utilization: 80%, Rate: 2Gb/s, BurstByteCount: 450720B, ReportedUtilization: 180%, ReportedEffectiveDataRate: 3605Mb/s, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0",="3","","GroupId: 1, GroupName: Group 1, NetworkPort: S77-P16, SampleInterval: 1ms, Utilization: 80%, Rate: 2Gb/s, BurstByteCount: 450720B, ReportedUtilization: 180%, ReportedEffectiveDataRate: 3605Mb/s, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0"
"216","RateLimiter",02-04-2019 5:12:27.419000000pm EEST,02-04-2019 5:12:27.423pm EEST,"1549293147423","Type: RateLimiter, EventId: 216, EventTime: 2019-02-04 15:12:27.419000000 UTC, NetworkPort: S77-P16, AE: 3, LimitType: Health, Status: NORMAL, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)",="3","","NetworkPort: S77-P16, LimitType: Health, Status: NORMAL, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)"
"215","RateLimiter",02-04-2019 5:12:20.421000000pm EEST,02-04-2019 5:12:20.438pm EEST,"1549293140438","Type: RateLimiter, EventId: 215, EventTime: 2019-02-04 15:12:20.421000000 UTC, NetworkPort: S77-P16, AE: 3, LimitType: Health, Status: TRIPPED, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)",="3","","NetworkPort: S77-P16, LimitType: Health, Status: TRIPPED, Threshold: 50 events/duration, ThresholdDuration: 1 seconds, Auto-ResetTime: 5, SystemName: TradeVision (S77)"
"214","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.438pm EEST,"1549293140438","Type: ChannelHealth, EventId: 214, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25248, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 5 Network F 233.200.79.20:61120, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="25248","CQS 5 Network F 233.200.79.20:61120,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"213","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.438pm EEST,"1549293140438","Type: ChannelHealth, EventId: 213, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25248, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 5 Network F 233.200.79.20:61120, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256",="3",="25248","CQS 5 Network F 233.200.79.20:61120,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256"
"212","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.438pm EEST,"1549293140438","Type: ChannelHealth, EventId: 212, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25247, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 4 Network F 233.200.79.19:61119, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024",="3",="25247","CQS 4 Network F 233.200.79.19:61119,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024"
"211","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.438pm EEST,"1549293140438","Type: ChannelHealth, EventId: 211, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25247, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 4 Network F 233.200.79.19:61119, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="25247","CQS 4 Network F 233.200.79.19:61119,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"210","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.437pm EEST,"1549293140437","Type: ChannelHealth, EventId: 210, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25247, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 4 Network F 233.200.79.19:61119, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256",="3",="25247","CQS 4 Network F 233.200.79.19:61119,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256"
"209","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.437pm EEST,"1549293140437","Type: ChannelHealth, EventId: 209, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25246, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 3 Network F 233.200.79.18:61118, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024",="3",="25246","CQS 3 Network F 233.200.79.18:61118,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024"
"208","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.437pm EEST,"1549293140437","Type: ChannelHealth, EventId: 208, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25246, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 3 Network F 233.200.79.18:61118, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="25246","CQS 3 Network F 233.200.79.18:61118,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"207","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.437pm EEST,"1549293140437","Type: ChannelHealth, EventId: 207, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25246, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 3 Network F 233.200.79.18:61118, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256",="3",="25246","CQS 3 Network F 233.200.79.18:61118,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256"
"206","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.436pm EEST,"1549293140436","Type: ChannelHealth, EventId: 206, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25245, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 2 Network F 233.200.79.17:61117, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024",="3",="25245","CQS 2 Network F 233.200.79.17:61117,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024"
"205","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.436pm EEST,"1549293140436","Type: ChannelHealth, EventId: 205, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25245, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 2 Network F 233.200.79.17:61117, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="25245","CQS 2 Network F 233.200.79.17:61117,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
"204","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.436pm EEST,"1549293140436","Type: ChannelHealth, EventId: 204, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25245, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 2 Network F 233.200.79.17:61117, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256",="3",="25245","CQS 2 Network F 233.200.79.17:61117,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 256"
"203","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.436pm EEST,"1549293140436","Type: ChannelHealth, EventId: 203, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25244, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 1 Network F 233.200.79.16:61116, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024",="3",="25244","CQS 1 Network F 233.200.79.16:61116,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1024"
"202","ChannelHealth",02-04-2019 5:12:20.420000000pm EEST,02-04-2019 5:12:20.436pm EEST,"1549293140436","Type: ChannelHealth, EventId: 202, EventTime: 2019-02-04 15:12:20.420000000 UTC, ChannelId: 25244, Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, Channel: CQS 1 Network F 233.200.79.16:61116, NetworkPort: S77-P16, AE: 3, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016",="3",="25244","CQS 1 Network F 233.200.79.16:61116,Parent: CTA, Venue: CTA, Feed: CTS/CQS (ASCII) - Dual Network Test Group - Evening use only, ElementalFeed: Production Line A, NetworkPort: S77-P16, ReportInterval: 10 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 15:11:59.000855 UTC, Overflow: 0, VlanId: 1016"
